kmeans_cluster,dbscan_cluster,RUL,RUL_class
3,-1,27.0,Critical
1,14,3011.0,Healthy
3,-1,0.0,Critical
1,-1,3171.0,Healthy
1,-1,3147.0,Healthy
1,-1,3119.0,Healthy
1,15,3065.0,Healthy
0,-1,9070.0,Healthy
3,-1,8855.0,Healthy
3,-1,8892.0,Healthy
0,-1,8923.0,Healthy
0,-1,8951.0,Healthy
0,-1,8981.0,Healthy
0,-1,9012.0,Healthy
0,-1,9040.0,Healthy
1,-1,9101.0,Healthy
0,-1,11855.0,Healthy
1,16,12006.0,Healthy
1,16,11978.0,Healthy
1,-1,11951.0,Healthy
1,-1,11917.0,Healthy
0,-1,11886.0,Healthy
3,-1,8825.0,Healthy
0,-1,11828.0,Healthy
0,-1,11800.0,Healthy
0,-1,11769.0,Healthy
0,-1,11739.0,Healthy
1,-1,12033.0,Healthy
3,-1,8797.0,Healthy
1,-1,9472.0,Healthy
3,17,8739.0,Healthy
3,-1,8684.0,Healthy
3,-1,8990.0,Healthy
3,-1,9018.0,Healthy
3,-1,9045.0,Healthy
3,17,9073.0,Healthy
3,17,9103.0,Healthy
3,-1,9131.0,Healthy
3,-1,9159.0,Healthy
3,-1,9189.0,Healthy
3,-1,9226.0,Healthy
0,-1,9257.0,Healthy
0,-1,9288.0,Healthy
0,-1,9319.0,Healthy
0,-1,9346.0,Healthy
0,-1,9377.0,Healthy
1,-1,9439.0,Healthy
3,-1,11705.0,Healthy
1,16,9503.0,Healthy
1,16,9534.0,Healthy
1,-1,9561.0,Healthy
3,-1,8711.0,Healthy
3,17,8769.0,Healthy
3,-1,11671.0,Healthy
3,-1,11469.0,Healthy
3,-1,11610.0,Healthy
3,-1,11159.0,Healthy
3,-1,11128.0,Healthy
3,-1,11110.0,Healthy
1,-1,3405.0,Healthy
1,16,3377.0,Healthy
1,16,3350.0,Healthy
1,-1,3325.0,Healthy
1,-1,3319.0,Healthy
0,-1,3307.0,Healthy
0,-1,3285.0,Healthy
0,-1,3264.0,Healthy
0,-1,3245.0,Healthy
0,-1,3224.0,Healthy
0,-1,3202.0,Healthy
3,-1,5306.0,Healthy
3,-1,5272.0,Healthy
3,-1,5245.0,Healthy
3,-1,5217.0,Healthy
3,17,5190.0,Healthy
3,17,5162.0,Healthy
3,-1,5134.0,Healthy
3,17,11187.0,Healthy
3,17,11214.0,Healthy
3,-1,11245.0,Healthy
3,-1,11273.0,Healthy
3,17,11582.0,Healthy
3,17,11555.0,Healthy
3,-1,11527.0,Healthy
3,-1,11500.0,Healthy
3,-1,8650.0,Healthy
1,-1,9135.0,Healthy
1,16,9163.0,Healthy
1,16,9193.0,Healthy
1,-1,9224.0,Healthy
1,-1,1530.0,Healthy
3,-1,11638.0,Healthy
1,16,1502.0,Healthy
1,-1,1450.0,Healthy
1,-1,1423.0,Healthy
0,-1,1398.0,Healthy
0,-1,1370.0,Healthy
0,-1,1346.0,Healthy
0,-1,1318.0,Healthy
0,-1,1287.0,Healthy
0,-1,1260.0,Healthy
3,-1,11340.0,Healthy
3,-1,11303.0,Healthy
1,16,1475.0,Healthy
3,-1,5107.0,Healthy
0,-1,9408.0,Healthy
3,-1,5076.0,Healthy
0,-1,11530.0,Healthy
3,-1,13321.0,Healthy
3,-1,13352.0,Healthy
3,-1,13379.0,Healthy
3,17,13407.0,Healthy
3,17,13435.0,Healthy
3,-1,13462.0,Healthy
3,-1,13490.0,Healthy
3,-1,13517.0,Healthy
3,-1,13551.0,Healthy
0,-1,11447.0,Healthy
0,-1,11469.0,Healthy
0,-1,11490.0,Healthy
1,-1,11650.0,Healthy
1,16,11622.0,Healthy
1,16,11595.0,Healthy
1,-1,11570.0,Healthy
1,-1,11564.0,Healthy
0,-1,11509.0,Healthy
3,-1,6724.0,Healthy
3,-1,6757.0,Healthy
0,-1,11552.0,Healthy
0,-1,6972.0,Healthy
3,-1,0.0,Critical
3,-1,6899.0,Healthy
3,-1,6871.0,Healthy
3,17,6843.0,Healthy
3,17,6813.0,Healthy
3,-1,6785.0,Healthy
0,-1,6945.0,Healthy
0,-1,6914.0,Healthy
0,-1,7003.0,Healthy
0,-1,7030.0,Healthy
3,-1,0.0,Critical
1,-1,7218.0,Healthy
1,16,7187.0,Healthy
1,16,7156.0,Healthy
1,-1,7126.0,Healthy
1,-1,7092.0,Healthy
0,-1,7061.0,Healthy
0,-1,8233.0,Healthy
0,-1,8516.0,Healthy
0,-1,8488.0,Healthy
0,-1,8460.0,Healthy
1,-1,8203.0,Healthy
0,-1,8433.0,Healthy
1,-1,8378.0,Healthy
1,-1,8347.0,Healthy
1,-1,8319.0,Healthy
0,-1,8086.0,Healthy
0,-1,8114.0,Healthy
0,-1,8138.0,Healthy
0,18,8169.0,Healthy
0,-1,8289.0,Healthy
0,-1,8261.0,Healthy
0,-1,8405.0,Healthy
0,-1,1523.0,Healthy
0,-1,8626.0,Healthy
0,-1,8571.0,Healthy
0,-1,3583.0,Healthy
0,-1,3544.0,Healthy
0,-1,3645.0,Healthy
0,-1,3672.0,Healthy
0,-1,3697.0,Healthy
0,-1,3725.0,Healthy
0,-1,3749.0,Healthy
0,-1,3774.0,Healthy
0,-1,3801.0,Healthy
0,19,8543.0,Healthy
0,-1,3826.0,Healthy
0,18,3881.0,Healthy
0,-1,8789.0,Healthy
0,19,8761.0,Healthy
0,19,8736.0,Healthy
0,-1,8709.0,Healthy
0,-1,8681.0,Healthy
0,-1,8654.0,Healthy
0,-1,8061.0,Healthy
0,-1,8598.0,Healthy
0,-1,3854.0,Healthy
0,-1,8037.0,Healthy
0,-1,8012.0,Healthy
0,-1,7985.0,Healthy
0,-1,2140.0,Healthy
0,-1,2113.0,Healthy
0,-1,2088.0,Healthy
0,-1,2060.0,Healthy
0,-1,2033.0,Healthy
0,-1,2008.0,Healthy
0,19,1981.0,Healthy
0,-1,1953.0,Healthy
0,-1,1928.0,Healthy
0,-1,1901.0,Healthy
0,-1,1873.0,Healthy
0,-1,1846.0,Healthy
0,19,2168.0,Healthy
1,-1,1818.0,Healthy
1,-1,1763.0,Healthy
0,-1,1732.0,Healthy
0,-1,1707.0,Healthy
0,-1,1680.0,Healthy
1,-1,0.0,Critical
0,18,0.0,Critical
0,-1,1677.0,Healthy
0,-1,1649.0,Healthy
0,-1,1622.0,Healthy
0,-1,1597.0,Healthy
0,-1,1572.0,Healthy
0,-1,1548.0,Healthy
1,-1,1790.0,Healthy
0,19,2192.0,Healthy
0,-1,2220.0,Healthy
0,-1,1471.0,Healthy
0,-1,7957.0,Healthy
0,-1,7932.0,Healthy
0,-1,7902.0,Healthy
0,-1,7874.0,Healthy
1,-1,3915.0,Healthy
0,-1,3946.0,Healthy
0,-1,3976.0,Healthy
0,-1,4001.0,Healthy
1,-1,4029.0,Healthy
0,-1,1410.0,Healthy
1,-1,4084.0,Healthy
0,-1,4111.0,Healthy
0,-1,4139.0,Healthy
0,-1,4167.0,Healthy
0,-1,4191.0,Healthy
0,-1,4219.0,Healthy
0,19,4243.0,Healthy
0,-1,4271.0,Healthy
0,-1,4299.0,Healthy
0,-1,4323.0,Healthy
0,-1,4351.0,Healthy
0,-1,4375.0,Healthy
0,-1,4403.0,Healthy
0,19,4431.0,Healthy
0,19,4455.0,Healthy
0,-1,4483.0,Healthy
0,-1,1437.0,Healthy
0,-1,1496.0,Healthy
1,-1,4056.0,Healthy
0,-1,3520.0,Healthy
1,-1,494.0,Medium
0,-1,6142.0,Healthy
0,-1,6170.0,Healthy
0,-1,6198.0,Healthy
0,19,6225.0,Healthy
0,19,6253.0,Healthy
0,-1,6277.0,Healthy
0,-1,3600.0,Healthy
0,18,3630.0,Healthy
0,-1,0.0,Critical
0,-1,27.0,Critical
0,-1,58.0,Critical
0,-1,86.0,Critical
0,-1,110.0,Critical
0,-1,135.0,Critical
0,-1,162.0,Low
0,-1,187.0,Low
0,-1,212.0,Low
0,-1,629.0,Medium
0,-1,601.0,Medium
0,-1,577.0,Medium
0,-1,549.0,Medium
0,-1,522.0,Medium
1,-1,466.0,Medium
0,-1,6115.0,Healthy
1,-1,439.0,Medium
0,-1,384.0,Low
0,-1,6087.0,Healthy
1,-1,325.0,Low
0,18,295.0,Low
0,-1,264.0,Low
0,-1,239.0,Low
0,-1,411.0,Medium
0,-1,6090.0,Healthy
0,-1,6063.0,Healthy
0,19,6035.0,Healthy
0,-1,5507.0,Healthy
0,-1,5483.0,Healthy
0,-1,5455.0,Healthy
0,-1,5428.0,Healthy
0,-1,5394.0,Healthy
0,-1,5363.0,Healthy
0,-1,5535.0,Healthy
0,-1,3575.0,Healthy
0,-1,0.0,Critical
0,-1,3397.0,Healthy
0,-1,3418.0,Healthy
0,-1,3443.0,Healthy
0,-1,3468.0,Healthy
0,-1,3495.0,Healthy
0,-1,3385.0,Healthy
0,19,657.0,Medium
0,-1,5560.0,Healthy
0,-1,5612.0,Healthy
0,-1,6007.0,Healthy
0,-1,5980.0,Healthy
0,-1,5952.0,Healthy
0,-1,5925.0,Healthy
0,-1,5897.0,Healthy
1,-1,5869.0,Healthy
0,-1,5584.0,Healthy
1,-1,5842.0,Healthy
0,-1,5787.0,Healthy
0,-1,5759.0,Healthy
0,-1,0.0,Critical
1,-1,5701.0,Healthy
0,18,5667.0,Healthy
0,-1,5636.0,Healthy
1,-1,5814.0,Healthy
0,-1,681.0,Medium
0,-1,3611.0,Healthy
0,-1,733.0,Medium
0,-1,3747.0,Healthy
1,-1,3775.0,Healthy
1,-1,3802.0,Healthy
1,-1,3830.0,Healthy
0,-1,3858.0,Healthy
0,-1,3885.0,Healthy
0,-1,3910.0,Healthy
0,-1,3937.0,Healthy
0,-1,3962.0,Healthy
0,19,3990.0,Healthy
0,-1,4014.0,Healthy
0,-1,4042.0,Healthy
0,-1,4066.0,Healthy
0,-1,4094.0,Healthy
0,-1,4119.0,Healthy
0,-1,4146.0,Healthy
0,19,4171.0,Healthy
0,-1,709.0,Medium
0,-1,4223.0,Healthy
0,-1,3720.0,Healthy
0,-1,3695.0,Healthy
0,19,4198.0,Healthy
0,-1,890.0,Healthy
0,19,865.0,Healthy
1,-1,3664.0,Healthy
0,-1,761.0,Medium
0,-1,786.0,Medium
0,-1,813.0,Healthy
0,19,838.0,Healthy
0,-1,7203.0,Healthy
0,-1,7177.0,Healthy
0,-1,7150.0,Healthy
0,-1,7124.0,Healthy
0,-1,7097.0,Healthy
0,20,7072.0,Healthy
0,-1,4032.0,Healthy
0,-1,4004.0,Healthy
0,-1,3978.0,Healthy
0,-1,3951.0,Healthy
0,-1,3922.0,Healthy
0,-1,3896.0,Healthy
0,20,3867.0,Healthy
0,-1,3170.0,Healthy
0,21,3142.0,Healthy
0,21,3114.0,Healthy
0,21,3087.0,Healthy
0,21,3059.0,Healthy
0,-1,3032.0,Healthy
0,21,3004.0,Healthy
0,-1,2976.0,Healthy
0,-1,1158.0,Healthy
0,-1,1131.0,Healthy
0,-1,1107.0,Healthy
0,-1,7231.0,Healthy
0,21,7258.0,Healthy
0,21,7369.0,Healthy
0,21,7313.0,Healthy
0,-1,9052.0,Healthy
0,21,9025.0,Healthy
0,21,8997.0,Healthy
0,21,8972.0,Healthy
0,21,8945.0,Healthy
0,-1,8917.0,Healthy
0,21,8890.0,Healthy
0,-1,8862.0,Healthy
0,-1,8837.0,Healthy
0,-1,8809.0,Healthy
0,-1,8782.0,Healthy
0,-1,8755.0,Healthy
0,-1,8727.0,Healthy
0,20,1053.0,Healthy
0,20,8700.0,Healthy
0,-1,4228.0,Healthy
0,21,4201.0,Healthy
0,21,4173.0,Healthy
0,21,4145.0,Healthy
0,21,4118.0,Healthy
0,-1,4087.0,Healthy
0,21,4060.0,Healthy
0,-1,7424.0,Healthy
0,21,7396.0,Healthy
0,21,7341.0,Healthy
0,-1,7286.0,Healthy
0,-1,1080.0,Healthy
0,-1,1184.0,Healthy
0,-1,3277.0,Healthy
0,-1,1658.0,Healthy
0,-1,1632.0,Healthy
0,-1,1605.0,Healthy
0,-1,1581.0,Healthy
0,21,3250.0,Healthy
0,20,1527.0,Healthy
0,20,6662.0,Healthy
0,-1,6689.0,Healthy
0,-1,3450.0,Healthy
0,-1,6716.0,Healthy
0,-1,6769.0,Healthy
0,-1,6795.0,Healthy
0,-1,1518.0,Healthy
0,21,1546.0,Healthy
0,-1,1573.0,Healthy
0,21,1601.0,Healthy
0,21,1626.0,Healthy
0,21,1653.0,Healthy
0,-1,6742.0,Healthy
0,21,1681.0,Healthy
0,21,3478.0,Healthy
0,21,3533.0,Healthy
0,-1,6580.0,Healthy
0,21,6553.0,Healthy
0,21,6525.0,Healthy
0,21,6497.0,Healthy
0,21,6470.0,Healthy
0,-1,6439.0,Healthy
0,21,6412.0,Healthy
0,-1,6384.0,Healthy
0,-1,3506.0,Healthy
0,-1,6356.0,Healthy
0,-1,6303.0,Healthy
0,-1,6274.0,Healthy
0,-1,6248.0,Healthy
0,20,6219.0,Healthy
0,-1,3644.0,Healthy
0,21,3616.0,Healthy
0,21,3588.0,Healthy
0,21,3561.0,Healthy
0,-1,6330.0,Healthy
0,-1,1705.0,Healthy
0,-1,1554.0,Healthy
0,21,3112.0,Healthy
0,21,3167.0,Healthy
0,-1,3139.0,Healthy
0,-1,3084.0,Healthy
0,-1,1857.0,Healthy
0,21,3195.0,Healthy
0,20,1728.0,Healthy
0,21,3222.0,Healthy
0,-1,1753.0,Healthy
0,-1,1780.0,Healthy
0,-1,1806.0,Healthy
0,-1,1833.0,Healthy
0,-1,0.0,Critical
0,-1,59.0,Critical
0,-1,56.0,Critical
0,-1,0.0,Critical
0,-1,25.0,Critical
0,-1,49.0,Critical
0,-1,0.0,Critical
0,-1,28.0,Critical
0,-1,28.0,Critical
0,-1,56.0,Critical
0,-1,1227.0,Healthy
0,-1,0.0,Critical
0,-1,28.0,Critical
0,-1,1171.0,Healthy
0,-1,1199.0,Healthy
0,-1,0.0,Critical
0,-1,25.0,Critical
0,-1,52.0,Critical
1,22,5341.0,Healthy
1,22,5368.0,Healthy
1,-1,5731.0,Healthy
1,23,4933.0,Healthy
1,-1,5063.0,Healthy
1,-1,5673.0,Healthy
1,24,5619.0,Healthy
1,22,5311.0,Healthy
1,-1,5030.0,Healthy
1,22,5562.0,Healthy
1,-1,5480.0,Healthy
1,22,5423.0,Healthy
1,22,5090.0,Healthy
1,-1,5117.0,Healthy
1,22,5507.0,Healthy
1,22,5229.0,Healthy
1,22,5172.0,Healthy
1,23,4963.0,Healthy
1,23,4900.0,Healthy
1,24,5592.0,Healthy
1,-1,5284.0,Healthy
1,22,5534.0,Healthy
1,23,4869.0,Healthy
1,22,9271.0,Healthy
1,22,9056.0,Healthy
1,-1,9015.0,Healthy
1,22,9396.0,Healthy
1,22,9423.0,Healthy
1,22,9453.0,Healthy
1,24,9480.0,Healthy
1,23,0.0,Critical
1,22,8988.0,Healthy
1,23,0.0,Critical
1,22,9311.0,Healthy
1,-1,9365.0,Healthy
1,24,9507.0,Healthy
1,-1,9565.0,Healthy
1,23,0.0,Critical
1,-1,0.0,Critical
1,22,9066.0,Healthy
1,-1,8960.0,Healthy
1,-1,8946.0,Healthy
1,-1,9622.0,Healthy
1,-1,9002.0,Healthy
1,-1,8857.0,Healthy
1,23,8790.0,Healthy
1,-1,9525.0,Healthy
1,24,9467.0,Healthy
1,-1,9325.0,Healthy
1,-1,4996.0,Healthy
1,22,9084.0,Healthy
1,22,9029.0,Healthy
1,23,8824.0,Healthy
1,23,0.0,Critical
1,-1,9175.0,Healthy
1,22,9202.0,Healthy
1,22,9226.0,Healthy
1,22,9254.0,Healthy
1,-1,9111.0,Healthy
1,-1,5145.0,Healthy
1,22,8002.0,Healthy
1,-1,5256.0,Healthy
1,23,11092.0,Healthy
1,-1,11506.0,Healthy
1,22,11537.0,Healthy
1,22,11564.0,Healthy
1,22,11591.0,Healthy
1,-1,11945.0,Healthy
1,-1,8362.0,Healthy
1,-1,11256.0,Healthy
1,22,11313.0,Healthy
1,-1,11340.0,Healthy
1,22,11727.0,Healthy
1,22,11754.0,Healthy
1,22,11681.0,Healthy
1,24,11809.0,Healthy
1,-1,11286.0,Healthy
1,-1,8305.0,Healthy
1,22,8108.0,Healthy
1,22,8054.0,Healthy
1,22,8223.0,Healthy
1,24,8250.0,Healthy
1,23,7570.0,Healthy
1,23,7634.0,Healthy
1,22,7839.0,Healthy
1,22,7894.0,Healthy
1,22,8081.0,Healthy
1,-1,8135.0,Healthy
1,24,8277.0,Healthy
1,-1,8335.0,Healthy
1,23,7600.0,Healthy
1,-1,7667.0,Healthy
1,-1,7812.0,Healthy
1,22,7866.0,Healthy
1,-1,7921.0,Healthy
1,23,11122.0,Healthy
1,22,5202.0,Healthy
1,23,11189.0,Healthy
1,22,11452.0,Healthy
1,-1,7785.0,Healthy
1,22,7758.0,Healthy
1,-1,7730.0,Healthy
1,-1,7700.0,Healthy
1,-1,8392.0,Healthy
1,22,8030.0,Healthy
1,22,8166.0,Healthy
1,-1,9039.0,Healthy
1,-1,7948.0,Healthy
1,23,7534.0,Healthy
1,-1,5701.0,Healthy
1,-1,5646.0,Healthy
1,22,5450.0,Healthy
1,22,5395.0,Healthy
1,22,7975.0,Healthy
1,22,8196.0,Healthy
1,22,9244.0,Healthy
1,22,9298.0,Healthy
1,22,11645.0,Healthy
1,-1,11700.0,Healthy
1,24,11836.0,Healthy
1,-1,11890.0,Healthy
1,23,11156.0,Healthy
1,-1,11222.0,Healthy
1,-1,11367.0,Healthy
1,22,11425.0,Healthy
1,-1,11479.0,Healthy
1,22,11618.0,Healthy
1,22,11673.0,Healthy
1,-1,11863.0,Healthy
1,-1,11917.0,Healthy
1,-1,9552.0,Healthy
1,-1,9495.0,Healthy
1,22,11395.0,Healthy
1,22,9093.0,Healthy
1,22,9121.0,Healthy
1,22,9281.0,Healthy
1,-1,15495.0,Healthy
1,22,15525.0,Healthy
1,22,15552.0,Healthy
1,22,15580.0,Healthy
1,-1,15945.0,Healthy
1,-1,15241.0,Healthy
1,-1,15271.0,Healthy
1,22,15299.0,Healthy
1,-1,15329.0,Healthy
1,22,15722.0,Healthy
1,22,15749.0,Healthy
1,22,15779.0,Healthy
1,24,15809.0,Healthy
1,23,15108.0,Healthy
1,23,15172.0,Healthy
1,22,15383.0,Healthy
1,22,15441.0,Healthy
1,22,15637.0,Healthy
1,-1,15694.0,Healthy
1,23,0.0,Critical
1,-1,7858.0,Healthy
1,-1,7801.0,Healthy
1,22,7610.0,Healthy
1,22,7556.0,Healthy
1,-1,7414.0,Healthy
1,23,15075.0,Healthy
1,-1,832.0,Healthy
1,-1,777.0,Medium
1,22,581.0,Medium
1,22,472.0,Medium
1,22,499.0,Medium
1,-1,862.0,Healthy
1,-1,161.0,Low
1,-1,194.0,Low
1,22,221.0,Low
1,-1,248.0,Low
1,22,638.0,Medium
1,22,665.0,Medium
1,22,693.0,Medium
1,24,723.0,Medium
1,23,31.0,Critical
1,22,7360.0,Healthy
1,23,94.0,Critical
1,22,360.0,Low
1,22,554.0,Medium
1,-1,611.0,Medium
1,24,750.0,Medium
1,-1,804.0,Healthy
1,23,64.0,Critical
1,-1,127.0,Critical
1,-1,276.0,Low
1,22,333.0,Low
1,-1,387.0,Low
1,-1,9148.0,Healthy
1,22,526.0,Medium
1,22,303.0,Low
1,-1,415.0,Medium
1,-1,7305.0,Healthy
1,23,7097.0,Healthy
1,-1,15205.0,Healthy
1,-1,15356.0,Healthy
1,22,9192.0,Healthy
1,22,9220.0,Healthy
1,-1,9582.0,Healthy
1,-1,8890.0,Healthy
1,-1,8920.0,Healthy
1,22,8948.0,Healthy
1,-1,8975.0,Healthy
1,22,9356.0,Healthy
1,22,9386.0,Healthy
1,22,9413.0,Healthy
1,22,15410.0,Healthy
1,-1,15468.0,Healthy
1,22,15610.0,Healthy
1,22,15664.0,Healthy
1,24,9440.0,Healthy
1,-1,15864.0,Healthy
1,-1,15918.0,Healthy
1,23,8760.0,Healthy
1,-1,9592.0,Healthy
1,-1,9535.0,Healthy
1,22,9338.0,Healthy
1,-1,7160.0,Healthy
1,-1,15891.0,Healthy
1,23,15138.0,Healthy
1,22,9165.0,Healthy
1,-1,7828.0,Healthy
1,24,7774.0,Healthy
1,-1,7638.0,Healthy
1,22,7583.0,Healthy
1,22,7387.0,Healthy
1,22,7332.0,Healthy
1,23,7127.0,Healthy
1,23,7063.0,Healthy
1,24,7746.0,Healthy
1,24,15836.0,Healthy
1,22,7692.0,Healthy
1,22,7665.0,Healthy
1,22,7719.0,Healthy
1,22,7251.0,Healthy
1,-1,9138.0,Healthy
1,23,8724.0,Healthy
1,23,7030.0,Healthy
1,-1,7278.0,Healthy
1,-1,7444.0,Healthy
1,22,442.0,Medium
1,22,7499.0,Healthy
1,22,7526.0,Healthy
1,-1,7882.0,Healthy
1,-1,7193.0,Healthy
1,-1,7224.0,Healthy
1,22,7471.0,Healthy
1,-1,7411.0,Healthy
0,-1,7384.0,Healthy
0,-1,7359.0,Healthy
1,-1,7439.0,Healthy
0,-1,16697.0,Healthy
0,-1,16611.0,Healthy
0,25,17032.0,Healthy
0,26,17059.0,Healthy
0,-1,17087.0,Healthy
0,26,17114.0,Healthy
0,-1,17142.0,Healthy
3,-1,17167.0,Healthy
3,-1,17194.0,Healthy
3,-1,17222.0,Healthy
3,-1,17249.0,Healthy
3,-1,17277.0,Healthy
3,-1,17305.0,Healthy
3,-1,17332.0,Healthy
3,-1,17360.0,Healthy
1,-1,17004.0,Healthy
3,-1,8384.0,Healthy
3,-1,8445.0,Healthy
3,-1,8476.0,Healthy
3,-1,8503.0,Healthy
3,-1,17387.0,Healthy
3,-1,17415.0,Healthy
3,-1,17443.0,Healthy
0,25,7331.0,Healthy
3,-1,8678.0,Healthy
3,-1,8650.0,Healthy
3,-1,8623.0,Healthy
3,-1,8592.0,Healthy
3,-1,8564.0,Healthy
3,-1,8534.0,Healthy
3,-1,8414.0,Healthy
1,-1,16976.0,Healthy
1,-1,16949.0,Healthy
1,-1,16921.0,Healthy
0,-1,16639.0,Healthy
1,-1,7466.0,Healthy
1,-1,7497.0,Healthy
1,-1,7525.0,Healthy
1,-1,7552.0,Healthy
0,25,7580.0,Healthy
0,26,7608.0,Healthy
0,-1,7635.0,Healthy
0,26,7660.0,Healthy
0,-1,7687.0,Healthy
3,-1,7715.0,Healthy
3,-1,7743.0,Healthy
3,-1,7770.0,Healthy
3,-1,7798.0,Healthy
3,-1,7825.0,Healthy
3,-1,7853.0,Healthy
3,-1,7881.0,Healthy
3,-1,7908.0,Healthy
3,-1,7939.0,Healthy
3,-1,7966.0,Healthy
3,-1,7994.0,Healthy
0,-1,16670.0,Healthy
0,-1,16722.0,Healthy
0,-1,16752.0,Healthy
0,25,16780.0,Healthy
0,-1,16808.0,Healthy
0,-1,16835.0,Healthy
1,-1,16863.0,Healthy
1,-1,16890.0,Healthy
0,-1,16584.0,Healthy
0,-1,7304.0,Healthy
0,25,7991.0,Healthy
0,-1,7249.0,Healthy
3,-1,13275.0,Healthy
3,-1,13247.0,Healthy
3,-1,13217.0,Healthy
3,-1,13186.0,Healthy
3,-1,13158.0,Healthy
3,-1,13128.0,Healthy
3,-1,13100.0,Healthy
3,-1,13073.0,Healthy
3,-1,13045.0,Healthy
3,-1,13018.0,Healthy
0,-1,12990.0,Healthy
0,26,12962.0,Healthy
0,-1,12938.0,Healthy
0,26,12910.0,Healthy
0,25,12883.0,Healthy
1,-1,12855.0,Healthy
1,-1,12827.0,Healthy
1,-1,12797.0,Healthy
1,-1,12769.0,Healthy
1,-1,12738.0,Healthy
1,-1,12711.0,Healthy
0,-1,12683.0,Healthy
0,-1,7276.0,Healthy
0,25,12628.0,Healthy
0,-1,12600.0,Healthy
0,-1,12573.0,Healthy
0,-1,12545.0,Healthy
0,-1,12518.0,Healthy
0,-1,12490.0,Healthy
3,-1,13306.0,Healthy
0,-1,12462.0,Healthy
3,-1,9793.0,Healthy
3,-1,9735.0,Healthy
0,-1,8904.0,Healthy
0,-1,8931.0,Healthy
0,-1,8962.0,Healthy
0,-1,8990.0,Healthy
0,-1,9017.0,Healthy
0,-1,9045.0,Healthy
0,-1,9076.0,Healthy
0,25,9103.0,Healthy
0,-1,9131.0,Healthy
0,-1,9158.0,Healthy
1,-1,9189.0,Healthy
1,-1,9217.0,Healthy
1,-1,9244.0,Healthy
1,-1,9275.0,Healthy
1,-1,9303.0,Healthy
1,-1,9330.0,Healthy
0,25,9361.0,Healthy
0,26,9388.0,Healthy
0,-1,9416.0,Healthy
0,26,9441.0,Healthy
0,-1,9468.0,Healthy
3,-1,9496.0,Healthy
3,-1,9530.0,Healthy
3,-1,9557.0,Healthy
3,-1,9588.0,Healthy
3,-1,9619.0,Healthy
3,-1,9649.0,Healthy
3,-1,9677.0,Healthy
3,-1,9707.0,Healthy
3,-1,9766.0,Healthy
0,-1,12435.0,Healthy
0,-1,12656.0,Healthy
1,-1,8218.0,Healthy
3,-1,4493.0,Healthy
3,-1,4468.0,Healthy
0,-1,3747.0,Healthy
0,-1,3772.0,Healthy
0,-1,3799.0,Healthy
0,-1,3827.0,Healthy
0,25,3854.0,Healthy
3,-1,4437.0,Healthy
3,-1,4410.0,Healthy
3,-1,4382.0,Healthy
3,-1,4354.0,Healthy
3,-1,4327.0,Healthy
3,-1,4520.0,Healthy
3,-1,4299.0,Healthy
3,-1,4241.0,Healthy
0,-1,4213.0,Healthy
0,26,4189.0,Healthy
0,-1,4208.0,Healthy
0,26,4134.0,Healthy
0,25,4106.0,Healthy
1,-1,4078.0,Healthy
1,-1,4051.0,Healthy
0,-1,3882.0,Healthy
0,-1,3910.0,Healthy
1,-1,3937.0,Healthy
1,-1,3965.0,Healthy
3,-1,4269.0,Healthy
1,-1,8190.0,Healthy
1,-1,4023.0,Healthy
0,-1,3716.0,Healthy
0,-1,7221.0,Healthy
0,-1,7193.0,Healthy
0,-1,7169.0,Healthy
0,-1,7141.0,Healthy
0,-1,8356.0,Healthy
0,26,8328.0,Healthy
0,-1,8301.0,Healthy
0,26,8273.0,Healthy
0,-1,7792.0,Healthy
0,-1,7819.0,Healthy
1,-1,3992.0,Healthy
0,-1,7878.0,Healthy
0,-1,7847.0,Healthy
0,-1,7933.0,Healthy
0,-1,7960.0,Healthy
0,25,8246.0,Healthy
0,-1,8019.0,Healthy
0,-1,8046.0,Healthy
1,-1,8077.0,Healthy
1,-1,8105.0,Healthy
1,-1,8132.0,Healthy
1,-1,8163.0,Healthy
0,-1,3664.0,Healthy
0,-1,3692.0,Healthy
0,-1,7905.0,Healthy
0,-1,7168.0,Healthy
0,-1,7197.0,Healthy
0,-1,7225.0,Healthy
0,-1,0.0,Critical
0,27,6945.0,Healthy
0,28,7111.0,Healthy
0,-1,5369.0,Healthy
0,-1,5348.0,Healthy
0,-1,5328.0,Healthy
0,-1,5305.0,Healthy
1,-1,5391.0,Healthy
1,29,5412.0,Healthy
1,29,5438.0,Healthy
1,29,5465.0,Healthy
1,-1,5492.0,Healthy
1,30,5516.0,Healthy
1,30,5544.0,Healthy
0,-1,7252.0,Healthy
1,-1,6611.0,Healthy
1,-1,6638.0,Healthy
0,-1,7141.0,Healthy
1,31,6666.0,Healthy
1,31,6718.0,Healthy
0,32,6773.0,Healthy
0,-1,6801.0,Healthy
0,-1,6829.0,Healthy
0,28,6844.0,Healthy
0,-1,6862.0,Healthy
0,-1,6890.0,Healthy
0,-1,6918.0,Healthy
1,-1,0.0,Critical
0,-1,6973.0,Healthy
0,-1,0.0,Critical
0,-1,7028.0,Healthy
0,-1,7056.0,Healthy
0,27,7083.0,Healthy
1,-1,6694.0,Healthy
0,-1,7279.0,Healthy
0,32,2801.0,Healthy
1,-1,7342.0,Healthy
0,27,3013.0,Healthy
0,-1,2982.0,Healthy
0,-1,2951.0,Healthy
